V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112
-14.671134999999998,-15.32011,-16.154809999999998,-16.80863,-17.376685,-17.876995,-18.267995,-18.59431,-18.89453,-19.226965,-19.59663,-20.05818,-20.747104999999998,-21.508705,-22.230865,-22.834365000000002,-23.110785,-23.36485,-23.687425,-23.952115,-24.03397,-23.862354999999997,-23.479599999999998,-23.031565,-22.722250000000003,-22.575965,-22.571545,-22.673715,-22.933389999999996,-23.36519,-23.807955,-24.23049,-24.537595,-24.736325,-24.919330000000002,-25.040285,-25.023030000000002,-24.954009999999997,-24.997954999999997,-25.12707,-25.427374999999998,-25.968995,-26.507385,-26.909010000000002,-27.330695000000002,-27.775840000000002,-28.282780000000002,-28.864095,-29.51749,-30.184485000000002,-30.888370000000002,-31.56956,-32.09384,-32.467585,-32.68952,-32.87516,35.095965,34.752395,34.89409,35.567715,36.203005000000005,36.73077,37.32339,37.983245000000004,38.690615,39.495395,40.5743,41.93549,43.28019,44.901905,46.741645,48.643265,50.75356,52.901849999999996,55.203734999999995,57.98111,60.76366999999999,63.58107999999999,66.246255,68.640195,70.76766,72.63978499999999,74.292695,75.501735,76.37272999999999,76.85204499999999,77.00037,77.113505,77.49218,78.00218000000001,78.746355,79.87184,81.256405,82.68125999999998,84.28945999999999,86.091885,87.889635,89.48823,90.982785,92.406195,93.657225,94.789,95.792935,96.56532999999999,97.16934,97.63700999999999,98.03226,98.53911500000001,99.09561,99.7717,100.47753999999999,101.09837999999999
-14.697230000000001,-15.18173,-15.818465,-16.24542,-16.39349,-16.491495,-16.671695,-16.98424,-17.476305,-17.99064,-18.420994999999998,-18.863165,-19.436915,-20.212795,-21.120765,-21.92291,-22.639375,-23.34836,-23.901200000000003,-24.1766,-24.214594999999996,-24.07392,-23.917605000000002,-23.79444,-23.659205,-23.68802,-23.76231,-23.780755,-23.806255,-23.805065,-23.78288,-23.797330000000002,-23.798265,-23.741825,-23.720574999999997,-23.671699999999998,-23.57276,-23.55032,-23.67918,-23.79359,-23.887005000000002,-24.042045,-24.247745000000002,-24.477925,-24.590805,-24.533685,-24.44452,-24.206690000000002,-23.687595,-23.10254,-22.447445,-21.75104,-21.041800000000002,-20.29584,-19.493185,-18.694950000000002,35.20519,35.068255,35.4233,36.216860000000004,37.062185,37.867135,38.708635,39.494119999999995,40.348794999999996,41.404495,42.444385,43.449425,44.502915,45.61395,47.309275,49.72217,52.68331499999999,55.812929999999994,59.20307,62.476079999999996,65.610285,68.67751,71.28378000000001,73.53126499999999,75.39590999999999,76.91333,78.35161500000001,79.335575,79.955735,80.49098000000001,80.93536,81.477915,82.19871499999999,82.89410000000001,83.66224499999998,84.63626,85.814955,87.021785,88.61128500000001,90.396965,92.11226500000001,93.9033,95.75723499999998,97.82060999999999,100.10864,102.50887,105.25802499999999,108.622495,112.16265999999999,115.85582500000001,119.64741999999998,123.26603999999999,126.55392499999999,129.69322999999997,132.73266,135.5159
-14.512864999999998,-14.666545000000003,-14.813425,-15.23647,-15.636650000000001,-16.221535,-16.88054,-17.86416,-19.015484999999998,-20.372765,-21.732084999999998,-23.098885000000003,-24.493904999999998,-25.702775,-26.881725,-27.943375,-28.751469999999998,-29.350550000000002,-29.66539,-29.614815,-29.357349999999997,-28.879224999999998,-28.142274999999998,-27.17438,-26.37147,-25.870224999999998,-25.52878,-25.59627,-25.743235,-25.83563,-26.138315,-26.574025,-26.64857,-27.045435,-27.808735,-28.639185,-29.13414,-29.474225,-29.779799999999998,-30.019924999999997,-30.171225,-30.174370000000003,-30.034545,-29.93399,-30.11521,-30.615520000000004,-30.97014,-30.929595,-30.98901,-31.221315,-31.66068,-32.375020000000006,-33.087405000000004,-33.53382499999999,-33.858014999999995,-34.15152,35.456365000000005,34.918825,34.58418,34.530035,34.997704999999996,36.14121,37.97092,39.682905,41.579085,43.588825,45.948764999999995,48.418695,50.999719999999996,53.71139,56.388549999999995,58.99023,61.571085,63.9255,66.32182,68.84071,71.500955,74.58705,77.87332,81.68675999999999,85.25098,88.10511,90.87704499999998,93.4426,95.76514,97.639475,99.78895499999999,102.848955,105.20906499999998,106.777655,108.27883999999999,109.73437999999999,110.49113499999999,110.793565,110.82204,110.52666499999998,109.97722499999999,109.121105,107.98083,106.26017499999999,104.22476499999999,102.03465499999999,100.19423499999999,98.57795999999999,97.48231,97.291485,97.87246,99.38205999999998,101.60166499999998,103.56899,104.586015,105.28429
-14.711339999999998,-14.93982,-14.95036,-15.00408,-15.290700000000001,-15.820845,-16.237345,-16.270665,-16.560515,-17.17005,-18.019965,-18.798395,-19.437085000000003,-20.07382,-20.44816,-20.802185,-21.128075,-21.396505,-21.58308,-21.55486,-21.40832,-21.22591,-21.050214999999998,-20.822245,-20.525765,-20.11955,-19.709765,-19.178855,-18.52291,-17.88439,-17.318714999999997,-16.73213,-16.18218,-15.75599,-15.327505,-14.92027,-14.649885,-14.483965,-14.428545000000002,-14.443334999999998,-14.530460000000003,-14.676745000000002,-14.97127,-15.40324,-15.994500000000002,-16.799875,-17.790635,-18.937285000000003,-20.117424999999997,-21.272914999999998,-22.42424,-23.546835,-24.530540000000002,-25.455509999999997,-26.516395,-27.66483,35.3944,35.68493,35.906015,35.737970000000004,35.687735,36.249075,37.2338,38.24428,39.45961,40.87316,42.23979,44.01076499999999,46.05255,48.475390000000004,50.799459999999996,53.043119999999995,55.448875,57.691855000000004,59.993655000000004,62.02524,63.68410000000001,65.166755,66.477965,67.74557000000001,68.9864,70.10585,71.06269499999999,72.032545,72.681095,73.06555,73.358375,73.64865,73.812275,73.97309499999999,74.21832,74.47723,74.689815,74.89747,75.28286,75.86604499999999,76.583785,77.634215,78.879635,80.29259,81.74796,83.189985,84.619345,85.92299,87.044735,87.961715,88.756295,89.88857999999999,91.34395,93.03460000000001,95.007875,97.20861
-14.553750000000003,-14.967360000000001,-15.437240000000001,-16.09735,-16.803275,-17.725865,-18.80018,-20.02639,-21.369135,-22.71613,-24.119819999999997,-25.30608,-26.42723,-27.446125,-28.202200000000005,-28.690440000000002,-28.818875,-28.62278,-28.293490000000002,-27.80066,-27.09771,-26.368495000000003,-25.797974999999997,-25.34246,-24.99328,-24.784774999999996,-24.685920000000003,-24.79676,-25.373995,-26.34121,-26.748955,-26.68886,-26.34852,-25.969164999999997,-25.694955,-25.51382,-25.395075,-25.348409999999998,-25.40043,-25.57077,-25.903885,-26.286810000000003,-26.526424999999996,-26.5158,-26.32863,-26.12361,-25.748844999999996,-25.086185,-24.190199999999997,-23.21117,-21.886870000000002,-20.602435,-19.654685,-18.965335,-18.368380000000002,-17.894505,34.90497,34.51363,34.64929,35.509235,37.384505000000004,39.174944999999994,41.07563,43.02842,45.268254999999996,47.691179999999996,50.29541,53.17079,56.06317,59.088660000000004,62.08227500000001,64.83780499999999,67.54174,70.43038,73.2721,76.21590499999999,79.329965,82.55401499999999,85.27562999999999,87.394765,89.12119999999999,90.597905,92.02871,93.22763499999999,94.462345,95.70394000000002,96.66690499999999,97.29514,97.775645,98.062945,98.18696,98.331545,98.5681,98.84375499999999,98.959015,98.99327,99.11286499999999,99.195655,99.48482499999999,100.04012999999999,100.562285,101.11062,102.25999,103.82007999999999,104.97285,105.69883499999999,106.324945,106.93549999999999,107.39373499999999,107.982275,108.53715499999998,108.91651
-13.800054999999999,-13.285635000000003,-12.93807,-12.935690000000001,-13.123285,-13.582794999999997,-14.209245,-14.64351,-14.833145,-15.08993,-15.666655,-16.28724,-16.495065,-16.694305,-17.277065,-18.127745,-19.133295,-20.23311,-21.389025,-22.28739,-23.30569,-24.522125000000003,-25.647524999999998,-26.603775,-27.3403,-27.802275,-27.86424,-27.57728,-27.112415,-26.453580000000002,-25.687645000000003,-24.98359,-24.305544999999995,-23.496090000000002,-22.538735,-21.672075,-20.93385,-20.67035,-20.979665,-21.571775000000002,-22.41727,-23.456055,-24.521699999999996,-25.5944,-26.66863,-27.576855000000002,-28.354605,-29.08569,-29.694629999999997,-30.248575000000002,-30.610844999999998,-30.54038,-30.235995000000003,-29.461475,-28.485080000000004,-27.675115,35.880685,35.742815,35.60792,35.610895,35.617695,35.49861,35.354025,35.53703,35.637585,35.446505,35.756245,37.142085,38.72419,40.129155000000004,41.626599999999996,43.189409999999995,44.79846,46.489195,48.383590000000005,50.513265000000004,52.60911,54.81452,57.554665,60.484445,63.37096,66.37979,69.60094999999998,72.81361000000001,75.99907,79.18096,82.36667499999999,85.082595,87.360085,89.47471499999999,91.5488,93.95837999999999,96.67753,99.40313999999998,101.906305,104.44091999999999,106.797375,108.9041,110.73406499999999,112.10333,113.02932000000001,113.65951000000001,114.040735,114.18413000000001,114.06376999999999,113.407485,112.38145,110.52742999999998,108.35006999999999,106.61292499999999,104.29982,103.200855
-13.922795000000002,-13.290140000000001,-12.56645,-11.998395,-11.856105,-12.216165,-12.748435,-13.420955000000001,-14.125605,-14.709554999999998,-14.908455,-15.065875,-15.463334999999999,-16.050855,-16.332800000000002,-16.319965,-16.871615000000002,-17.881330000000002,-19.14477,-20.52245,-21.792775000000002,-23.017879999999998,-24.197765,-25.350535,-26.548524999999998,-27.638225,-28.43,-28.921214999999997,-29.08229,-28.849305,-28.461109999999998,-27.888295,-27.11029,-26.377845,-25.890455,-25.506339999999998,-25.29112,-25.26375,-25.40247,-25.541444999999996,-25.52385,-25.637665,-25.668350000000004,-25.8511,-26.323529999999998,-26.79171,-27.084619999999997,-27.18322,-27.124229999999997,-26.86124,-26.378355,-25.7474,-25.118654999999997,-24.791915,-24.70581,-24.734115000000003,35.97036000000001,36.106445,36.14852,35.78183,35.380630000000004,35.338895,35.26571,34.86434,34.56599,34.758855000000004,35.07531,35.085595,35.241825,36.188555,37.55204,38.87192,40.26252,41.62558,43.24092,45.14815,47.277654999999996,49.514005,51.95172,54.52756000000001,57.293119999999995,60.185925,62.978345000000004,65.52163,68.14175499999999,71.06550000000001,74.00191000000001,77.05145499999999,80.469305,83.82553,86.39083,88.61085999999999,90.57419000000002,92.40823499999999,94.464555,96.42031999999999,97.91062499999998,99.44827499999998,100.65926999999999,101.618835,103.23919,104.70535500000001,105.503165,105.82217,105.794545,105.61077499999999,105.366655,105.16605500000001,104.78567999999999,104.54104999999998,104.96537,105.52195
-13.967845,-13.744975,-13.431155,-12.96459,-12.24617,-11.583765,-11.12706,-10.696110000000001,-10.23626,-9.830895000000002,-9.399265,-9.097940000000001,-9.006055,-8.920035,-8.689430000000002,-8.29435,-7.924259999999999,-7.633475000000001,-7.443160000000001,-7.431515,-7.619959999999999,-8.020905,-8.55394,-9.16883,-9.934255,-10.946775,-12.154115,-13.44586,-14.795915,-16.17895,-17.406775,-18.44658,-19.491485,-20.526105,-21.259145,-21.822864999999997,-22.24948,-22.512555,-22.633680000000002,-22.786595,-23.093869999999995,-23.521845,-24.149144999999997,-25.038159999999998,-26.010135,-26.706285,-26.9136,-26.701864999999998,-26.297435,-26.00291,-26.077624999999998,-26.662425,-27.648594999999997,-28.755294999999997,-29.612265,-29.75345,36.56366,37.41128,38.613945,39.924389999999995,41.12357,42.035705,42.830029999999994,43.71505,44.62234,45.53574999999999,46.526255,47.424279999999996,48.352990000000005,49.400785,50.42758499999999,51.365985,52.21241499999999,53.18643,54.372009999999996,55.5921,56.87373,58.1387,59.38428999999999,60.57836999999999,61.75995499999999,63.074225000000006,64.56563499999999,66.214465,67.94744499999999,69.88332,71.870195,73.70466499999999,75.37602,77.2824,79.14797999999999,81.00200000000001,83.052285,85.09746999999999,87.08715,89.00219999999999,90.95839000000001,92.86035,94.358305,95.30648,95.698755,95.350085,94.53034499999998,94.09047000000001,94.4762,95.57601499999998,97.36143999999999,99.232545,100.56747000000001,100.638955,99.332335,97.88945999999999
-13.993515,-13.667964999999999,-13.395029999999998,-13.053075,-12.51103,-11.86163,-11.148055,-10.508685,-10.00744,-9.512315000000001,-9.056460000000001,-8.78701,-8.698355,-8.55292,-8.041305000000001,-7.507079999999999,-7.06321,-6.798945,-6.801920000000001,-7.0088099999999995,-7.429900000000001,-8.003820000000001,-8.733460000000001,-9.623495,-10.65701,-11.784195,-13.050525,-14.410525000000002,-15.754375,-17.00056,-18.322989999999997,-19.622555,-20.765634999999996,-21.63782,-22.34553,-22.907635,-23.234544999999997,-23.476795,-23.765625,-24.05386,-24.221735,-24.317275000000002,-24.428285000000002,-24.542949999999998,-24.63271,-24.70819,-24.679375,-24.553235,-24.347195,-24.13308,-24.012124999999997,-23.906979999999997,-23.914204999999995,-24.039749999999998,-24.097465,-24.160705,36.46625,37.121005,37.93165,39.038095,40.189505,41.34882,42.345785,43.325835,44.406015,45.593295,46.722095,47.727985000000004,48.91875,50.475184999999996,51.890945,53.18201,54.494155,55.87124,57.1833,58.48108,59.842525,61.162575,62.376459999999994,63.525405000000006,64.658965,65.72291,66.80377,67.955435,69.18122,70.43293,71.730625,73.05084500000001,74.19715500000001,75.19122999999999,76.06146000000001,76.924465,77.798945,78.70011500000001,79.59984,80.56799,81.53342,82.292215,82.97995,83.73186000000001,84.48921,85.431265,86.609025,87.86269,89.11567500000001,90.36441,91.795895,93.17008999999999,94.314615,95.504955,96.67991,97.65741
-14.86604,-15.449819999999999,-16.12846,-16.69745,-17.0434,-17.458199999999998,-18.137775,-18.85798,-19.452895,-20.181939999999997,-21.01477,-21.985554999999998,-22.974445000000003,-23.74429,-24.295090000000002,-24.582900000000002,-24.696374999999996,-24.622085,-24.412985,-24.128149999999998,-23.945655000000002,-23.719385,-23.546835,-23.156259999999996,-22.452885000000002,-21.68066,-20.894495,-20.1306,-19.469299999999997,-19.037585,-18.80052,-18.50098,-18.129614999999998,-17.69586,-17.18637,-16.519119999999997,-15.910265,-15.539665,-15.4658,-15.678469999999999,-16.206065000000002,-17.017644999999998,-18.1212,-19.507805,-20.915915,-22.08305,-22.878225,-23.177934999999998,-23.039810000000003,-22.42441,-21.594555,-20.537835,-19.32038,-18.15503,-17.24995,-16.59596,34.79736,34.359525,34.565225,35.44778,36.4246,37.19419,37.99608,39.025175000000004,40.12448,41.37602,42.689355,43.89117,45.21564,46.665145,48.227615,49.913505,51.712444999999995,53.7102,55.676334999999995,57.29091,58.8714,60.35294999999999,61.84784500000001,63.78261499999999,65.912375,68.24214,71.00974,73.89855,76.39755,78.629055,80.83812,82.61937999999999,83.96348499999999,85.28421499999999,86.78973500000001,88.40626499999999,90.01548499999998,91.65046000000001,93.34145000000001,94.89567499999998,96.14814999999999,97.10593,97.325995,96.90796499999999,95.93182499999999,94.40854000000002,92.4413,90.285615,88.167925,86.25134499999999,84.850545,84.01371999999999,83.9379,84.77659499999999,86.56984,88.926975
-14.280899999999999,-13.94906,-13.419084999999999,-12.82179,-12.366530000000001,-12.03214,-11.79907,-11.657630000000001,-11.547215,-11.33004,-11.147035,-11.21988,-11.645389999999999,-12.25722,-12.75532,-13.082824999999998,-13.280535000000002,-13.594269999999998,-13.964869999999998,-14.38664,-14.829575,-15.38522,-16.00504,-16.677049999999998,-17.44817,-18.183165000000002,-18.89997,-19.600965000000002,-20.219594999999998,-20.73002,-21.08379,-21.418860000000002,-21.673009999999998,-21.781384999999997,-21.827455,-21.757414999999998,-21.62371,-21.42957,-21.174825,-20.840265,-20.466605,-20.02146,-19.275925,-18.303185,-17.162145000000002,-16.191019999999998,-15.946645000000002,-16.541134999999997,-17.795565,-19.29777,-20.46312,-21.17967,-21.58869,-21.76532,-21.768210000000003,-21.652355,35.842265,36.12047,36.593495,37.37949,38.32435,38.952585,39.331345,39.5203,39.871265,40.47145,41.19327,42.25645,43.5561,44.781205,46.139250000000004,47.699765,49.417615,51.113535,52.934574999999995,54.646475,56.193985,57.72815,59.297675,60.81739,62.48840499999999,64.28777,66.09215,68.036525,70.155575,72.233315,74.354575,76.5735,78.92868,81.176165,83.33644,85.42302000000001,87.44823,89.339565,91.20183,92.875055,94.30237500000001,95.6747,97.09063,98.369455,99.73243,101.49685999999998,103.633845,105.899435,107.53925500000001,108.27926500000001,108.28275000000001,108.215175,108.15083,108.27714,108.5641,108.85259
-14.998725,-15.74052,-16.2784,-16.650445,-16.95177,-17.29738,-17.54303,-17.69858,-17.884305,-18.037899999999997,-18.150185,-18.201355,-18.217165,-18.149335,-17.898245,-17.464575,-16.932135,-16.433355,-16.01388,-15.71247,-15.508045,-15.38913,-15.4131,-15.55284,-15.8092,-16.31002,-16.932389999999998,-17.69348,-18.55657,-19.507465,-20.411185,-21.05591,-21.809945,-22.6347,-23.182270000000003,-23.43676,-23.614749999999997,-23.824445,-23.91514,-23.757550000000002,-23.769025,-24.03873,-24.05267,-23.915225,-23.936815,-24.157134999999997,-24.574485,-25.115,-25.796104999999997,-26.28817,-26.441000000000003,-26.36824,-26.109244999999998,-25.660615,-25.101399999999998,-24.664075000000004,35.3383,35.238,35.6375,36.485545,37.401334999999996,38.19719,38.92411,39.432579999999994,39.852565,40.126265000000004,40.126435,40.18857,40.527635000000004,41.156295,41.85457,42.50006,43.15898,43.861505,44.911935,46.221785,47.72926,49.330235,51.045705,52.815235,54.68141,56.60462,58.556219999999996,60.466680000000004,62.495035,64.809245,67.452405,70.14511999999999,72.90609,76.19346499999999,79.87634499999999,83.41311,86.680425,89.82432,93.09571500000001,96.244115,99.122385,102.433305,106.02718999999999,109.25523500000001,112.31005,115.49576499999999,118.54412,121.01983000000001,122.33733,122.85005000000001,123.41547,124.496585,125.87188499999999,127.35233,128.298295,129.0559
-15.03944,-15.901765000000001,-16.5742,-17.030990000000003,-17.5211,-18.133609999999997,-18.79542,-19.38328,-19.95261,-20.30468,-20.47043,-20.62479,-20.816805,-21.027775,-21.104105,-21.002275,-20.77405,-20.46584,-20.050955,-19.6104,-19.241500000000002,-18.95743,-18.750115,-18.60859,-18.487295,-18.41921,-18.383425,-18.3201,-18.22201,-18.20348,-18.22626,-18.28338,-18.400425,-18.699965,-19.14205,-19.661230000000003,-20.28751,-21.002785,-21.722735,-22.38565,-22.955745,-23.43659,-23.836855,-24.251739999999998,-24.710485,-25.082614999999997,-25.486705,-25.944855,-26.400795000000002,-26.844324999999998,-27.26669,-27.779069999999997,-28.267905,-28.70574,-29.157004999999998,-29.667175,35.15674,35.421515,36.16671,36.86235,37.155770000000004,37.252755,37.688379999999995,38.580794999999995,39.995450000000005,41.86324,43.702895,45.505914999999995,47.309275,49.125555,50.815780000000004,52.293589999999995,53.641009999999994,54.98163,56.184975,57.102295,57.74532,58.30513,58.966005,59.727605000000004,60.56825499999999,61.59726499999999,62.988715,64.671375,66.513155,68.5155,70.838805,73.3775,76.06018499999999,78.729185,81.23847,83.505675,85.40772000000001,87.074145,88.43635499999999,89.76601,91.23293999999999,92.76429999999999,94.30144,95.77279,97.38812999999999,98.88310999999999,100.32148000000001,101.96827,103.6715,105.63806,107.34800499999999,109.10971500000001,110.79024999999999,112.27673,113.55564,114.76068499999998
-14.976795,-15.968745000000002,-16.693285,-17.23992,-17.744735,-18.224985,-18.6397,-19.116295,-19.62961,-20.123205,-20.680635,-21.227695,-21.827199999999998,-22.445235,-22.93645,-23.33323,-23.51666,-23.368165,-23.057319999999997,-22.527175,-21.69154,-20.709789999999998,-19.994429999999998,-19.572235,-19.262155,-19.072095,-18.98208,-18.969075,-18.990154999999998,-18.97664,-18.932525,-18.983695,-19.108475,-19.256205,-19.37274,-19.61125,-19.952949999999998,-20.362905,-20.926115,-21.571775000000002,-22.241319999999998,-22.890124999999998,-23.51054,-24.12067,-24.64699,-25.15172,-25.705579999999998,-26.409975000000003,-27.245525,-28.088385,-28.91875,-29.768494999999998,-30.71395,-31.623874999999998,-32.482205,-33.378190000000004,35.043095,35.15164,35.684165,36.136280000000006,36.556605,37.06057,37.47129,37.94967,38.900054999999995,40.18466,41.769059999999996,43.46668,45.27803,46.848150000000004,48.222089999999994,49.45085,50.88173999999999,52.533715,53.825715,55.286609999999996,56.931020000000004,58.05744,58.720184999999994,59.29351,59.930074999999995,60.67051000000001,61.549409999999995,62.689855,64.14734999999999,65.94459,68.01952499999999,70.38788,73.004775,75.75852,78.37184500000001,80.783975,83.01598999999999,84.95313999999999,86.5967,88.11089000000001,89.54160999999999,90.97063,92.45005499999999,94.068455,95.78783499999999,97.578955,99.255835,101.03735,102.886695,104.775225,106.48763500000001,107.89132500000001,109.17014999999999,110.44719,111.48146999999999,112.45557
-15.096729999999999,-15.945965,-16.51521,-16.870510000000003,-17.264655,-17.90156,-18.58003,-19.31613,-19.959665,-20.46958,-20.96615,-21.452945,-21.928774999999998,-22.304475,-22.50227,-22.468185,-22.155555,-21.798215,-21.37704,-20.846384999999998,-20.320149999999998,-19.80845,-19.344605,-18.845824999999998,-18.347555,-17.86569,-17.505035,-17.35705,-17.433975,-17.727735,-18.297405,-19.079575000000002,-19.93153,-20.75331,-21.730555000000003,-22.672269999999997,-23.39443,-24.076810000000002,-24.777975,-25.419980000000002,-25.885865,-26.35617,-27.01135,-27.670525,-28.211465000000004,-28.592689999999997,-28.955555000000004,-29.143234999999997,-28.936344999999996,-28.30726,-27.554415,-26.966724999999997,-26.425784999999998,-25.72819,-24.89349,-23.837024999999997,35.05406,35.119,35.72811,36.47373,37.07468,37.91006,39.200784999999996,40.722539999999995,42.387775,44.304865,46.439725,48.457965,50.23327499999999,51.870374999999996,53.285965000000004,54.708695000000006,55.995765000000006,57.297795,58.802295,60.187455,61.711420000000004,63.48231,65.53234,67.99615,70.68163999999999,73.671345,76.90432,80.38379499999999,84.019755,87.581425,90.95567,94.09098,97.04379500000002,99.36965000000001,101.287845,103.171785,104.63131999999999,105.44086,105.852175,106.244875,106.58411,106.738215,106.6907,106.478795,106.15077999999998,105.33478000000001,103.98285499999999,102.33895499999998,100.445155,98.75271999999998,97.472195,96.56856000000002,96.0334,95.38246999999998,94.18524499999998,92.970935
-15.030685,-15.984215,-16.647640000000003,-17.081225,-17.44953,-17.784005,-18.1756,-18.57068,-18.992704999999997,-19.462075,-19.988565,-20.486665000000002,-21.07019,-21.598465,-22.05585,-22.50108,-22.793225,-22.73143,-22.46725,-22.151815,-21.819295,-21.453625000000002,-21.115665,-20.779235,-20.458275,-20.130515,-19.77037,-19.3673,-19.030955,-18.789385000000003,-18.66979,-18.67676,-18.7383,-18.97715,-19.36424,-19.818055,-20.285555,-20.747445,-21.469009999999997,-22.07557,-22.561855,-23.126,-23.729415,-24.271375,-24.827615,-25.355124999999997,-25.857644999999998,-26.334155,-26.802249999999997,-27.303835,-27.813325,-28.34041,-28.887895,-29.43555,-29.901095,-30.1997,34.895534999999995,34.79821,35.24616,35.821695000000005,36.34529499999999,36.95925,37.636445,38.582495,39.8637,41.43552,43.091065,44.934545,46.946665,48.949605,50.890155,52.478635,53.97641999999999,55.52886,56.99494,58.43365,59.892675,61.32263,62.91536,64.63763,66.52667000000001,68.680145,71.02861,73.36645,75.60739000000001,77.884455,80.22306,82.63417,85.08404000000002,87.48087,89.916205,92.29841499999999,94.551085,96.403235,98.25734,100.47175999999999,102.234575,103.75701000000001,105.35968500000001,106.9508,108.38458,109.62031,110.6721,111.473055,111.92347,112.117185,112.23252999999998,112.00558,111.14971499999999,109.73123499999998,108.1221,106.64769000000001
-14.618095,-15.159120000000001,-16.195610000000002,-16.893545,-17.32883,-17.716345,-18.094765000000002,-18.422015000000002,-18.72487,-19.05773,-19.554555,-20.019165,-20.50052,-21.036189999999998,-21.583759999999998,-22.02202,-22.41523,-22.772315000000003,-22.865389999999998,-22.639120000000002,-22.313399999999998,-21.951725,-21.52205,-21.061945,-20.662615,-20.338935000000003,-20.007265,-19.683245000000003,-19.362285,-19.045745000000004,-18.79253,-18.66979,-18.657635,-18.776635000000002,-19.008004999999997,-19.556425,-20.311394999999997,-21.05132,-21.730555000000003,-22.47133,-23.025955,-23.583129999999997,-24.363345000000002,-25.183510000000002,-25.751055,-26.199345,-26.656475,-27.106634999999997,-27.581955,-28.075635,-28.584615000000003,-29.07872,-29.473204999999997,-29.836665000000004,-30.236760000000004,-30.570555,34.97943,34.455915,34.404575,34.770755,35.26095,35.72318,36.28554,37.05496,38.013165,39.132105,40.676469999999995,42.331845,44.056495,45.89394,47.94822,49.89523,51.64827,53.203005000000005,54.84027499999999,56.46794,58.089485,59.83054,61.557739999999995,63.16695999999999,64.79572999999999,66.483745,68.40109,70.52269000000001,72.763885,75.072485,77.39128500000001,79.734735,82.11567,84.55865499999999,86.95242499999999,89.34475,91.80583999999999,94.25647500000001,96.3564,98.34633500000001,99.9944,101.19681,102.350005,103.81668,105.30077999999999,106.60272499999999,107.82196499999999,108.713785,109.392595,109.76753000000001,109.828475,109.737695,109.422515,108.75330999999998,107.7124,106.60689
-14.341930000000001,-14.386895000000003,-14.646485,-15.071995,-15.56134,-16.20445,-16.731875000000002,-17.04102,-17.238049999999998,-17.335034999999998,-17.47571,-17.664835,-17.89255,-18.291539999999998,-18.79967,-19.292075,-19.556425,-19.8246,-20.168085,-20.573025,-20.852249999999998,-20.9704,-20.967764999999996,-20.86466,-20.6168,-20.26898,-19.954224999999997,-19.740535,-19.50381,-19.32021,-19.314345000000003,-19.469640000000002,-19.680015,-19.90399,-20.26286,-20.846215,-21.396675000000002,-21.873865,-22.49343,-23.23225,-23.797330000000002,-24.342095,-24.870115,-25.339484999999996,-25.76899,-25.84022,-25.746465,-25.799505,-26.148600000000002,-26.521495,-26.72303,-26.17886,-24.741084999999998,-23.089365,-21.375765,-19.647035000000002,35.440895,34.959965,34.61155,34.53828,34.562845,34.720349999999996,35.277015,35.944860000000006,36.61092,37.222069999999995,37.82846,38.503955000000005,39.180385,40.162645000000005,41.56387,43.30433,45.2408,47.05844,48.841825,50.67553,52.713575,54.43797,56.337464999999995,58.37551,60.53978000000001,62.795849999999994,65.08694,67.78348,70.91573,74.00429,76.884005,79.776215,82.79388499999999,85.699865,88.264315,90.71121,93.14051,95.10885499999999,96.4771,97.60861999999999,98.39844,98.47910499999999,97.94607,96.56167500000001,93.74800499999999,90.63675,87.91845,85.877175,84.01278500000001,81.99922000000001,78.92885,75.34661,72.33115,70.907825,71.351695,73.09546999999999
